location_id,project_id,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency
1310113845,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310113857,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310113909,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310113924,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310113933,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310114769,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310115090,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117418,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117436,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117455,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117460,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117479,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117483,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117494,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117497,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117505,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310117525,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310119235,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310123278,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310140392,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145220,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145224,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145225,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145245,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145261,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145263,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310145284,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310145322,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310145338,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310145350,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145362,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145364,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310145369,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310145370,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145392,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310145417,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310147645,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310147997,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148684,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310148836,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148849,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148851,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148852,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148853,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148949,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148954,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148961,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310148969,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310149013,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310149014,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310149138,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310149243,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310149285,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310149308,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310149525,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310149632,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310149655,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310149663,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310149682,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310150176,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310150367,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310150368,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310150380,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310150395,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310153332,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310155237,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310155564,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310155967,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310157385,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310171377,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310171455,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310172078,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310172192,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310172897,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1310175809,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310182281,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310183477,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310183479,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310183993,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310185536,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310185700,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1310185983,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312132766,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312132770,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312132771,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312132773,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312132776,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312133729,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312133733,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312133738,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312135359,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312136188,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312139522,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312141642,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312141666,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312141700,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312141728,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312145347,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312932699,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312933314,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312933619,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312934508,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312943292,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312944868,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312945961,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312945988,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312952187,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312953991,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312966919,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312967530,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312967698,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312967699,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312967954,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312967962,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312967966,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312967967,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312968962,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312968966,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312968968,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312969350,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312969368,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312969371,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312969373,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312969374,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312969377,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312969378,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312969428,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312969436,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312969441,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312970032,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312970809,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312971252,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312971253,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312971502,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312971504,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312971507,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972149,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972150,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972509,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972644,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972693,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312972694,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972695,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972697,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972698,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312972699,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972700,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972729,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972742,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972746,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972848,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972921,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972922,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972937,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972942,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972968,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312972989,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973016,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973055,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973076,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312973159,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973205,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973212,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973217,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312973338,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973794,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312973795,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312973797,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312974869,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312975138,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312975139,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312975268,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312975496,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312975984,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312976463,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312976587,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312976588,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312976589,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312977121,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312977440,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312977678,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312978025,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312978041,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312978052,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312978053,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312978176,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312978434,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312978436,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312978566,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312979457,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312979940,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312979946,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312979954,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980350,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312980351,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312980418,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980437,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980439,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980482,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980485,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980560,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980564,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312980645,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312981576,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312981716,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312981725,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312981731,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312981732,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312981751,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982153,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982154,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982156,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982172,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982174,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982177,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982320,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982321,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312982334,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983530,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983532,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983533,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983534,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983549,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312983922,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983927,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983928,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983929,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983930,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983941,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312983944,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312984216,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312984975,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312985121,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312985122,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312985467,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312986445,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312986446,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312986739,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312986745,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312987970,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312987971,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312988116,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312988421,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312988619,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312988999,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312989768,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312989994,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312990628,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312991814,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312991816,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312991818,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312991820,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312991824,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312991825,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1312991832,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312991843,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312991859,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992203,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992206,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992207,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992218,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992219,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992220,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992367,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312992380,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993854,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993899,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993909,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993910,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993911,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993956,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993988,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993996,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993997,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993998,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312993999,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994000,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994001,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994002,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994003,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994018,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994019,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994020,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994022,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994023,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994024,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994031,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994033,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994055,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994056,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994057,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994058,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994325,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994365,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994713,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994807,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994809,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312994990,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995009,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995010,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995045,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995067,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995132,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995143,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995154,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995163,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995164,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995176,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995183,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995203,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995217,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995225,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995226,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995227,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995234,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995239,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995244,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995249,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995260,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995314,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995728,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312995729,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312996617,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997017,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997028,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997038,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997042,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997045,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997177,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997197,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312997199,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312998454,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312998455,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312998527,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312998542,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312998694,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312998704,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999517,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999593,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999625,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999632,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999714,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999715,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999728,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999824,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999865,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999867,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999868,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999872,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999875,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999878,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999956,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999957,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1312999958,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000164,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000165,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000175,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000177,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000223,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000278,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000279,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1313000891,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000893,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000894,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313000895,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313001716,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002030,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002119,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1313002577,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002709,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002713,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002723,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1313002727,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002830,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002841,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313002927,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313003147,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004152,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004153,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004165,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004166,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004167,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004168,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004170,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004171,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004172,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004173,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004175,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004176,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004177,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004179,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004181,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004628,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004631,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004636,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004639,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313004642,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005625,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005657,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005666,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1313005895,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005904,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005906,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005923,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005950,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313005951,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1313006078,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1315719101,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
1315721144,CM61-BEAD-WA-26-96212-002,1,61,20,100,1
1315723134,CM61-BEAD-WA-26-96212-002,0,61,20,100,1
